,,New Patient:LElbAnglesXZY,,,New Patient:LShoAnglesXZY,,,New Patient:LShoAnglesYZY,,,New Patient:LWristAnglesXZY,,,New Patient:RElbAnglesXZY,,,New Patient:RShoAnglesXZY,,,New Patient:RShoAnglesYZY,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RSHOX,RSHOY,RSHOZ,X,Y,Z
585,0,29.9122,2.90E-10,-153.512,-11.3823,3.00143,28.9466,-75.1215,11.7663,104.367,-23.0296,-0.128362,1.00832,22.3286,-2.68E-10,147.629,-15.7509,7.01217,-10.3078,-65.6241,17.2051,56.2875
586,0,29.9094,2.90E-10,-153.509,-11.3754,2.99723,28.9336,-75.133,11.7586,104.365,-23.0422,-0.13146,1.00685,22.3318,-2.68E-10,147.624,-15.7446,7.00411,-10.3033,-65.6408,17.1962,56.3071
587,0,29.907,2.90E-10,-153.511,-11.3688,2.99413,28.9233,-75.1395,11.7515,104.361,-23.0549,-0.13645,1.00524,22.3365,-2.68E-10,147.627,-15.7392,6.99546,-10.3012,-65.6604,17.1878,56.3273
588,0,29.9051,2.90E-10,-153.518,-11.3625,2.99281,28.9164,-75.138,11.745,104.352,-23.067,-0.143524,1.00351,22.3425,-2.68E-10,147.638,-15.7346,6.98659,-10.3023,-65.6819,17.1801,56.3461
589,0,29.9038,2.90E-10,-153.532,-11.3566,2.99403,28.9137,-75.1249,11.7396,104.336,-23.0778,-0.152705,1.00167,22.3495,-2.68E-10,147.658,-15.7307,6.97784,-10.3066,-65.7039,17.1731,56.3624
590,0,29.9032,2.90E-10,-153.554,-11.3511,2.99833,28.9156,-75.0976,11.7354,104.311,-23.0866,-0.163873,0.999795,22.3575,-2.68E-10,147.684,-15.7275,6.96955,-10.3138,-65.7253,17.1669,56.3753
591,0,29.9033,2.91E-10,-153.583,-11.3459,3.00607,28.9224,-75.0544,11.7324,104.275,-23.093,-0.176846,0.997988,22.3661,-2.68E-10,147.713,-15.7248,6.96205,-10.3228,-65.7451,17.1615,56.3849
592,0,29.9041,2.91E-10,-153.619,-11.3413,3.01735,28.9339,-74.9949,11.7307,104.229,-23.0967,-0.190962,0.99638,22.3752,-2.69E-10,147.742,-15.7228,6.95556,-10.3323,-65.7626,17.157,56.3918
593,0,29.9055,2.91E-10,-153.66,-11.337,3.03198,28.9496,-74.92,11.7303,104.171,-23.0975,-0.205799,0.995091,22.3846,-2.69E-10,147.767,-15.7214,6.95025,-10.3407,-65.7773,17.1536,56.3973
594,0,29.9075,2.91E-10,-153.705,-11.3332,3.04949,28.9686,-74.832,11.7311,104.103,-23.0959,-0.220679,0.994302,22.3942,-2.69E-10,147.787,-15.7206,6.94625,-10.3463,-65.7887,17.1514,56.4026
595,0,29.9102,2.92E-10,-153.752,-11.3299,3.06921,28.9896,-74.7341,11.733,104.028,-23.0922,-0.235087,0.994085,22.404,-2.69E-10,147.798,-15.7207,6.94359,-10.3475,-65.7971,17.1504,56.4094
596,0,29.9133,2.92E-10,-153.798,-11.3272,3.09029,29.011,-74.6306,11.7359,103.948,-23.0873,-0.248099,0.994531,22.4138,-2.69E-10,147.8,-15.7217,6.94228,-10.3433,-65.8025,17.1508,56.4188
597,0,29.9171,2.92E-10,-153.84,-11.3254,3.11184,29.0315,-74.5259,11.7397,103.866,-23.0819,-0.259422,0.995618,22.4235,-2.69E-10,147.791,-15.7235,6.94223,-10.3329,-65.8051,17.1525,56.432
598,0,29.9215,2.93E-10,-153.875,-11.3245,3.13299,29.0491,-74.4246,11.7445,103.784,-23.077,-0.268895,0.997287,22.4329,-2.69E-10,147.774,-15.7263,6.94332,-10.3161,-65.8054,17.1554,56.4494
599,0,29.9266,2.93E-10,-153.902,-11.325,3.15308,29.0627,-74.33,11.7502,103.705,-23.0737,-0.276847,0.99941,22.4417,-2.69E-10,147.749,-15.73,6.94537,-10.2935,-65.804,17.1596,56.4711
600,0,29.9324,2.93E-10,-153.919,-11.327,3.17161,29.0714,-74.245,11.7571,103.631,-23.0724,-0.283694,1.00175,22.4494,-2.68E-10,147.72,-15.7345,6.94811,-10.2658,-65.8014,17.1648,56.4968
601,0,29.9389,2.93E-10,-153.925,-11.3307,3.18836,29.0749,-74.1706,11.7651,103.562,-23.0737,-0.290565,1.00408,22.4555,-2.68E-10,147.688,-15.7395,6.95127,-10.2345,-65.7982,17.1706,56.5257
602,0,29.9458,2.93E-10,-153.92,-11.3361,3.20337,29.0734,-74.1068,11.7743,103.498,-23.0779,-0.29925,1.00612,22.4596,-2.68E-10,147.658,-15.745,6.95453,-10.2009,-65.7953,17.1769,56.5572
603,0,29.9527,2.93E-10,-153.906,-11.343,3.21692,29.068,-74.0518,11.7845,103.439,-23.0852,-0.311443,1.00762,22.4612,-2.68E-10,147.632,-15.7505,6.95757,-10.1665,-65.7932,17.1832,56.5903
604,0,29.9591,2.93E-10,-153.884,-11.3509,3.2294,29.06,-74.0034,11.7955,103.384,-23.0954,-0.328598,1.00837,22.4601,-2.68E-10,147.612,-15.756,6.96012,-10.1324,-65.7925,17.1892,56.6244
605,0,29.9642,2.92E-10,-153.857,-11.3592,3.24124,29.0509,-73.9587,11.8067,103.332,-23.1084,-0.352297,1.00822,22.4562,-2.67E-10,147.599,-15.7612,6.96193,-10.0995,-65.7937,17.1946,56.659
606,0,29.9673,2.92E-10,-153.826,-11.3673,3.25273,29.0422,-73.9154,11.8176,103.281,-23.124,-0.383105,1.00707,22.4495,-2.67E-10,147.595,-15.7658,6.96283,-10.068,-65.7971,17.1991,56.6943
607,0,29.9676,2.92E-10,-153.795,-11.3743,3.26405,29.0351,-73.8715,11.8274,103.232,-23.1416,-0.421478,1.00496,22.4404,-2.67E-10,147.597,-15.7697,6.96267,-10.0376,-65.8027,17.2026,56.7305
608,0,29.9644,2.92E-10,-153.766,-11.3794,3.27501,29.0303,-73.8268,11.8353,103.183,-23.1608,-0.466478,1.00196,22.4294,-2.68E-10,147.604,-15.7728,6.96137,-10.0077,-65.8109,17.2049,56.7687
609,0,29.9577,2.92E-10,-153.739,-11.382,3.28518,29.0275,-73.7826,11.8406,103.138,-23.181,-0.517162,0.998204,22.4174,-2.68E-10,147.614,-15.775,6.95889,-9.97691,-65.8215,17.206,56.8098
610,0,29.9475,2.91E-10,-153.718,-11.3816,3.29389,29.0261,-73.7413,11.8426,103.096,-23.2015,-0.571676,0.993909,22.4052,-2.68E-10,147.624,-15.7763,6.95517,-9.94412,-65.8348,17.2057,56.8555
611,0,29.9341,2.91E-10,-153.702,-11.378,3.30047,29.0255,-73.7057,11.841,103.06,-23.2214,-0.628433,0.989342,22.3937,-2.68E-10,147.63,-15.7768,6.95017,-9.90797,-65.8509,17.2041,56.9071
612,0,29.9184,2.91E-10,-153.693,-11.3713,3.30418,29.0244,-73.6792,11.8355,103.033,-23.2397,-0.685409,0.984731,22.3837,-2.68E-10,147.63,-15.7764,6.94388,-9.86749,-65.8699,17.2013,56.9657
613,0,29.9013,2.91E-10,-153.69,-11.3615,3.30459,29.0219,-73.6642,11.8263,103.015,-23.2553,-0.741236,0.980355,22.3759,-2.68E-10,147.622,-15.7752,6.93627,-9.82214,-65.8921,17.1973,57.0321
614,0,29.8839,2.91E-10,-153.695,-11.3491,3.30157,29.0178,-73.6618,11.8136,103.008,-23.2671,-0.794805,0.976467,22.3706,-2.68E-10,147.606,-15.7734,6.92736,-9.77205,-65.9174,17.1921,57.1062
615,0,29.8673,2.92E-10,-153.707,-11.3348,3.29537,29.0119,-73.6716,11.7981,103.011,-23.2739,-0.845417,0.973269,22.3679,-2.67E-10,147.581,-15.7711,6.91719,-9.71794,-65.946,17.186,57.1872
616,0,29.8527,2.92E-10,-153.726,-11.3193,3.28661,29.0049,-73.692,11.7808,103.023,-23.2749,-0.892685,0.970864,22.3675,-2.67E-10,147.549,-15.7682,6.90591,-9.66116,-65.9773,17.179,57.2736
617,0,29.8409,2.92E-10,-153.753,-11.3035,3.27625,28.9975,-73.7195,11.7628,103.041,-23.2695,-0.936955,0.96922,22.3688,-2.67E-10,147.511,-15.7649,6.8937,-9.60356,-66.0111,17.1712,57.3631
618,0,29.8326,2.92E-10,-153.786,-11.2881,3.26551,28.9911,-73.7495,11.745,103.063,-23.2576,-0.978699,0.968305,22.3713,-2.67E-10,147.469,-15.7614,6.88085,-9.54712,-66.0465,17.1629,57.4529
619,0,29.8282,2.93E-10,-153.825,-11.274,3.25558,28.9864,-73.7775,11.7288,103.085,-23.2397,-1.01852,0.967889,22.3742,-2.66E-10,147.426,-15.7575,6.86768,-9.49393,-66.0825,17.1542,57.5401
620,0,29.8277,2.93E-10,-153.869,-11.262,3.24763,28.9842,-73.799,11.7151,103.103,-23.2169,-1.05722,0.967703,22.3769,-2.66E-10,147.383,-15.7535,6.85458,-9.44594,-66.1181,17.1454,57.6216
621,0,29.831,2.93E-10,-153.917,-11.2526,3.24258,28.9848,-73.8102,11.7047,103.115,-23.1902,-1.09533,0.967379,22.379,-2.66E-10,147.345,-15.7492,6.84195,-9.40465,-66.152,17.1366,57.6948
622,0,29.8374,2.94E-10,-153.968,-11.2461,3.24106,28.9879,-73.8086,11.698,103.116,-23.1612,-1.13341,0.966607,22.3803,-2.65E-10,147.31,-15.7449,6.83017,-9.37119,-66.1832,17.1281,57.7575
623,0,29.8462,2.94E-10,-154.02,-11.2426,3.24332,28.9926,-73.7932,11.6953,103.105,-23.1313,-1.17164,0.965047,22.3809,-2.65E-10,147.282,-15.7405,6.81962,-9.34611,-66.2104,17.1199,57.8081
624,0,29.8563,2.94E-10,-154.073,-11.2419,3.24926,28.9979,-73.7641,11.6962,103.082,-23.1018,-1.20992,0.962483,22.3812,-2.65E-10,147.261,-15.7361,6.81058,-9.32944,-66.2329,17.1124,57.8458
625,0,29.8667,2.95E-10,-154.125,-11.2438,3.25839,29.0021,-73.7234,11.7006,103.046,-23.0734,-1.24759,0.958713,22.3818,-2.65E-10,147.246,-15.7316,6.80329,-9.32067,-66.25,17.1055,57.8703
626,0,29.8763,2.95E-10,-154.175,-11.2478,3.27004,29.0037,-73.6736,11.7076,102.999,-23.0463,-1.28355,0.953719,22.3835,-2.65E-10,147.238,-15.7273,6.79789,-9.3188,-66.2613,17.0995,57.8825
627,0,29.8841,2.96E-10,-154.223,-11.2534,3.28327,29.0012,-73.6185,11.7166,102.943,-23.0202,-1.31673,0.947524,22.3869,-2.65E-10,147.235,-15.7231,6.79447,-9.32242,-66.2665,17.0943,57.8833
628,0,29.8895,2.96E-10,-154.268,-11.26,3.29716,28.9935,-73.5618,11.7268,102.88,-22.9946,-1.34552,0.940282,22.3926,-2.65E-10,147.235,-15.7191,6.79302,-9.32974,-66.2658,17.0901,57.8749
629,0,29.892,2.96E-10,-154.309,-11.2672,3.31075,28.9799,-73.5075,11.7375,102.814,-22.9683,-1.36854,0.932183,22.4011,-2.65E-10,147.237,-15.7153,6.79348,-9.33885,-66.2593,17.0868,57.8591
630,0,29.8916,2.96E-10,-154.348,-11.2747,3.3233,28.9602,-73.4585,11.7482,102.747,-22.9401,-1.3848,0.923473,22.4125,-2.65E-10,147.24,-15.7117,6.79575,-9.34776,-66.2475,17.0844,57.8385
631,0,29.8883,2.97E-10,-154.383,-11.2821,3.33426,28.9351,-73.417,11.7584,102.681,-22.9088,-1.39368,0.914485,22.4268,-2.65E-10,147.242,-15.7085,6.79966,-9.35462,-66.231,17.0829,57.8155
632,0,29.8826,2.97E-10,-154.418,-11.2892,3.34337,28.9056,-73.3838,11.7677,102.62,-22.8739,-1.39601,0.905553,22.4433,-2.65E-10,147.241,-15.7056,6.80497,-9.35795,-66.2105,17.0823,57.7922
633,0,29.8748,2.97E-10,-154.453,-11.2959,3.35064,28.8736,-73.3588,11.7761,102.564,-22.835,-1.39286,0.896951,22.4615,-2.65E-10,147.239,-15.703,6.81139,-9.35661,-66.1871,17.0825,57.7708
634,0,29.8655,2.98E-10,-154.49,-11.3019,3.35628,28.8411,-73.3406,11.7835,102.514,-22.7926,-1.38658,0.888981,22.4801,-2.65E-10,147.234,-15.701,6.81851,-9.35015,-66.162,17.0834,57.7531
635,0,29.8551,2.98E-10,-154.53,-11.3074,3.36075,28.8101,-73.3271,11.79,102.47,-22.7476,-1.38,0.881848,22.4981,-2.65E-10,147.227,-15.6994,6.82592,-9.33853,-66.1368,17.0849,57.7404
636,0,29.8441,2.98E-10,-154.574,-11.3123,3.36452,28.7822,-73.3162,11.7958,102.432,-22.702,-1.376,0.875608,22.5145,-2.64E-10,147.219,-15.6987,6.8331,-9.32223,-66.1133,17.0869,57.7341
637,0,29.8327,2.99E-10,-154.621,-11.3169,3.36814,28.7587,-73.3055,11.8012,102.398,-22.6581,-1.37726,0.870181,22.5281,-2.64E-10,147.211,-15.6989,6.83955,-9.302,-66.0933,17.0897,57.7354
638,0,29.8213,2.99E-10,-154.67,-11.3213,3.37197,28.7398,-73.2935,11.8065,102.368,-22.6179,-1.38562,0.865371,22.5386,-2.64E-10,147.201,-15.7005,6.84483,-9.27879,-66.079,17.0932,57.745
639,0,29.8102,3.00E-10,-154.719,-11.3258,3.37631,28.7252,-73.2794,11.8121,102.34,-22.5838,-1.40221,0.860797,22.5456,-2.64E-10,147.19,-15.704,6.84853,-9.25351,-66.072,17.0979,57.764
640,0,29.7998,3.00E-10,-154.763,-11.3307,3.38121,28.7136,-73.2633,11.8182,102.312,-22.5573,-1.42655,0.855965,22.5493,-2.64E-10,147.177,-15.7098,6.85037,-9.22689,-66.0738,17.1039,57.7931
641,0,29.7903,3.00E-10,-154.799,-11.3364,3.3866,28.7034,-73.2458,11.8251,102.285,-22.5387,-1.45769,0.850317,22.5503,-2.64E-10,147.158,-15.7183,6.85021,-9.19939,-66.0856,17.1116,57.8329
642,0,29.7819,3.00E-10,-154.824,-11.3428,3.39221,28.6926,-73.2283,11.8328,102.258,-22.5277,-1.4934,0.843398,22.5495,-2.64E-10,147.132,-15.73,6.84801,-9.17116,-66.1078,17.1214,57.8837
643,0,29.7749,3.01E-10,-154.836,-11.3498,3.39773,28.6798,-73.2122,11.8411,102.23,-22.5231,-1.53111,0.834831,22.5475,-2.63E-10,147.098,-15.7447,6.84386,-9.14202,-66.1402,17.1333,57.9455
644,0,29.7695,3.01E-10,-154.834,-11.3574,3.40279,28.6637,-73.199,11.8498,102.201,-22.5221,-1.56752,0.824504,22.545,-2.63E-10,147.052,-15.7625,6.83792,-9.11162,-66.182,17.1472,58.0181
645,0,29.7655,3.01E-10,-154.821,-11.365,3.40706,28.6437,-73.1896,11.8583,102.172,-22.5221,-1.59958,0.812543,22.5425,-2.63E-10,146.996,-15.7829,6.83044,-9.07944,-66.2321,17.163,58.1005
646,0,29.763,3.00E-10,-154.798,-11.3723,3.41026,28.6202,-73.1847,11.8661,102.145,-22.5198,-1.62405,0.799383,22.5401,-2.62E-10,146.928,-15.8053,6.82167,-9.04513,-66.2885,17.18,58.1914
647,0,29.7618,3.00E-10,-154.77,-11.3787,3.41221,28.5938,-73.1844,11.8728,102.118,-22.5126,-1.63827,0.785695,22.5379,-2.62E-10,146.851,-15.8288,6.81192,-9.0084,-66.3496,17.1979,58.2892
648,0,29.762,3.00E-10,-154.742,-11.3839,3.41283,28.5656,-73.1887,11.878,102.095,-22.498,-1.6399,0.772285,22.5356,-2.61E-10,146.769,-15.8527,6.80149,-8.96941,-66.413,17.2157,58.3916
649,0,29.7634,3.00E-10,-154.718,-11.3876,3.41213,28.5372,-73.197,11.8813,102.074,-22.4749,-1.62785,0.760032,22.533,-2.60E-10,146.685,-15.8761,6.79068,-8.92869,-66.4768,17.233,58.4961
650,0,29.7659,3.00E-10,-154.701,-11.3898,3.41019,28.5097,-73.2092,11.8829,102.059,-22.4432,-1.60158,0.749775,22.5301,-2.60E-10,146.603,-15.8983,6.77978,-8.88717,-66.5394,17.2492,58.6
651,0,29.7695,2.99E-10,-154.695,-11.3909,3.40715,28.4843,-73.2247,11.8831,102.049,-22.4035,-1.5616,0.742113,22.5268,-2.59E-10,146.53,-15.919,6.76911,-8.84604,-66.5991,17.2641,58.7006
652,0,29.7742,3.00E-10,-154.701,-11.3911,3.40315,28.4617,-73.2437,11.8821,102.045,-22.3578,-1.50963,0.73748,22.5235,-2.59E-10,146.468,-15.9379,6.75892,-8.8068,-66.6548,17.2775,58.7953
653,0,29.7799,3.00E-10,-154.717,-11.391,3.39828,28.4421,-73.2662,11.8807,102.047,-22.3087,-1.44807,0.736078,22.5205,-2.59E-10,146.42,-15.9547,6.74946,-8.77081,-66.7058,17.2894,58.8819
654,0,29.7865,3.00E-10,-154.743,-11.3911,3.39271,28.4257,-73.2924,11.8792,102.057,-22.2592,-1.38013,0.73784,22.5182,-2.58E-10,146.389,-15.9696,6.74092,-8.7393,-66.7512,17.2998,58.9585
655,0,29.794,3.00E-10,-154.775,-11.392,3.38649,28.4119,-73.3226,11.8783,102.072,-22.2127,-1.30903,0.74251,22.5167,-2.58E-10,146.374,-15.9824,6.73343,-8.71313,-66.7907,17.3087,59.0239
656,0,29.8021,3.00E-10,-154.811,-11.3939,3.37978,28.4005,-73.3564,11.8782,102.094,-22.1723,-1.23853,0.749728,22.5162,-2.58E-10,146.374,-15.9931,6.72714,-8.69263,-66.8238,17.3162,59.0773
657,0,29.8104,3.01E-10,-154.847,-11.3971,3.37267,28.3908,-73.3939,11.8793,102.121,-22.1408,-1.17192,0.758984,22.5166,-2.58E-10,146.385,-16.0016,6.72212,-8.67766,-66.8502,17.3222,59.1184
658,0,29.8187,3.01E-10,-154.88,-11.4014,3.36536,28.3822,-73.4338,11.8814,102.152,-22.1202,-1.11219,0.769772,22.5173,-2.58E-10,146.405,-16.0078,6.71849,-8.6676,-66.8692,17.3264,59.1474
659,0,29.8268,3.01E-10,-154.906,-11.4068,3.35807,28.3743,-73.4752,11.8846,102.185,-22.1115,-1.06157,0.781519,22.518,-2.59E-10,146.428,-16.0114,6.71637,-8.66152,-66.8803,17.3289,59.1645
660,0,29.8342,3.01E-10,-154.924,-11.413,3.35108,28.3665,-73.5161,11.8886,102.218,-22.1149,-1.0212,0.793703,22.5183,-2.59E-10,146.452,-16.0123,6.71594,-8.65832,-66.8829,17.3297,59.1702
661,0,29.841,3.01E-10,-154.932,-11.4198,3.34467,28.3585,-73.5552,11.8933,102.248,-22.1295,-0.99159,0.805788,22.5178,-2.59E-10,146.471,-16.0107,6.71738,-8.65696,-66.8763,17.3287,59.1651
662,0,29.8472,3.01E-10,-154.93,-11.4268,3.33915,28.3498,-73.5903,11.8985,102.274,-22.1535,-0.97219,0.817365,22.5166,-2.59E-10,146.483,-16.0067,6.72094,-8.65657,-66.8602,17.3264,59.1497
663,0,29.8532,3.01E-10,-154.918,-11.434,3.33476,28.34,-73.6203,11.9041,102.294,-22.184,-0.961447,0.827978,22.5148,-2.59E-10,146.487,-16.0008,6.72685,-8.65666,-66.8344,17.3232,59.1242
664,0,29.8592,3.01E-10,-154.896,-11.4411,3.33172,28.3287,-73.6441,11.9101,102.307,-22.2182,-0.957206,0.83738,22.5132,-2.59E-10,146.483,-15.9937,6.7353,-8.65714,-66.7991,17.3198,59.0893
665,0,29.8658,3.00E-10,-154.867,-11.4482,3.33014,28.3159,-73.6609,11.9165,102.311,-22.2526,-0.956456,0.845338,22.5123,-2.59E-10,146.473,-15.986,6.74641,-8.65848,-66.7549,17.317,59.0448
666,0,29.8734,3.00E-10,-154.833,-11.4554,3.33004,28.3012,-73.6709,11.9234,102.306,-22.2843,-0.956307,0.851758,22.5133,-2.59E-10,146.459,-15.9787,6.76018,-8.66145,-66.7029,17.3155,58.9913
667,0,29.8822,3.00E-10,-154.796,-11.4625,3.33138,28.285,-73.6741,11.9305,102.293,-22.3108,-0.953659,0.856633,22.5171,-2.59E-10,146.445,-15.9726,6.77648,-8.66729,-66.6444,17.3161,58.9289
668,0,29.8925,3.00E-10,-154.759,-11.4694,3.33398,28.2675,-73.6712,11.9379,102.274,-22.3302,-0.945896,0.860054,22.5248,-2.59E-10,146.436,-15.9681,6.79501,-8.67734,-66.5812,17.3191,58.858
669,0,29.9042,2.99E-10,-154.722,-11.4761,3.33758,28.2492,-73.6633,11.9453,102.248,-22.3418,-0.931246,0.862119,22.5369,-2.59E-10,146.436,-15.9658,6.81531,-8.69298,-66.5152,17.3247,58.7791
670,0,29.9167,2.99E-10,-154.689,-11.4821,3.34182,28.2306,-73.6516,11.9522,102.218,-22.3459,-0.908568,0.862925,22.5538,-2.59E-10,146.448,-15.9656,6.83675,-8.71545,-66.4485,17.3327,58.693
671,0,29.9295,2.99E-10,-154.659,-11.487,3.34629,28.2124,-73.6375,11.9582,102.187,-22.3437,-0.878446,0.862601,22.5754,-2.59E-10,146.473,-15.9673,6.85852,-8.74557,-66.3833,17.3427,58.6007
672,0,29.9417,2.98E-10,-154.633,-11.4905,3.35045,28.1952,-73.6228,11.9627,102.155,-22.3372,-0.842323,0.861202,22.601,-2.59E-10,146.513,-15.9703,6.87973,-8.78374,-66.3215,17.3536,58.504
673,0,29.9523,2.98E-10,-154.61,-11.492,3.35378,28.1794,-73.6094,11.9651,102.126,-22.3289,-0.803274,0.858741,22.6295,-2.59E-10,146.564,-15.9738,6.89938,-8.82975,-66.2653,17.3645,58.4048
674,0,29.9604,2.98E-10,-154.589,-11.4912,3.35566,28.1654,-73.5996,11.9648,102.103,-22.3217,-0.764961,0.855232,22.6596,-2.60E-10,146.624,-15.977,6.91649,-8.88282,-66.2165,17.3739,58.3055
675,0,29.9651,2.98E-10,-154.57,-11.4877,3.35557,28.1533,-73.5954,11.9615,102.086,-22.3179,-0.732107,0.850729,22.6894,-2.60E-10,146.688,-15.9787,6.93018,-8.94157,-66.1765,17.3808,58.2088
676,0,29.966,2.98E-10,-154.551,-11.4815,3.35298,28.1433,-73.5992,11.9548,102.08,-22.3196,-0.709401,0.845285,22.7174,-2.61E-10,146.749,-15.9782,6.93973,-9.00425,-66.1464,17.3841,58.1173
677,0,29.9625,2.98E-10,-154.532,-11.4727,3.34749,28.1352,-73.6128,11.9448,102.084,-22.3276,-0.700692,0.839093,22.742,-2.61E-10,146.804,-15.9748,6.94469,-9.06881,-66.1268,17.383,58.0336
678,0,29.9549,2.97E-10,-154.512,-11.4614,3.33891,28.129,-73.6376,11.9316,102.102,-22.3424,-0.708751,0.832455,22.7618,-2.61E-10,146.848,-15.9683,6.94493,-9.13308,-66.1175,17.377,57.9597
679,0,29.9437,2.97E-10,-154.493,-11.4483,3.32716,28.124,-73.6749,11.9158,102.132,-22.3631,-0.734892,0.825713,22.7763,-2.61E-10,146.877,-15.9585,6.94068,-9.19493,-66.118,17.3664,57.8971
680,0,29.9293,2.97E-10,-154.476,-11.4339,3.31245,28.1201,-73.7242,11.8979,102.176,-22.3882,-0.778011,0.819337,22.7851,-2.61E-10,146.89,-15.9457,6.93251,-9.25242,-66.1267,17.3516,57.8463
681,0,29.913,2.97E-10,-154.462,-11.419,3.29516,28.1168,-73.7851,11.8788,102.231,-22.4157,-0.835486,0.81381,22.7885,-2.61E-10,146.888,-15.9304,6.92128,-9.30404,-66.1416,17.3332,57.8071
682,0,29.8956,2.97E-10,-154.452,-11.4042,3.2759,28.1137,-73.8556,11.8594,102.297,-22.4431,-0.903325,0.809563,22.787,-2.61E-10,146.872,-15.9133,6.90808,-9.34864,-66.1602,17.3124,57.7782
683,0,29.8783,2.97E-10,-154.448,-11.3904,3.25548,28.1109,-73.933,11.8406,102.369,-22.4684,-0.976736,0.80696,22.7813,-2.61E-10,146.847,-15.8949,6.89405,-9.3856,-66.1798,17.2902,57.7578
684,0,29.8619,2.97E-10,-154.452,-11.378,3.23481,28.1088,-74.0137,11.823,102.445,-22.4894,-1.05095,0.806241,22.7721,-2.61E-10,146.816,-15.8758,6.88031,-9.41481,-66.1977,17.2674,57.7434
685,0,29.8472,2.97E-10,-154.465,-11.3674,3.2149,28.108,-74.0935,11.8075,102.522,-22.5049,-1.12158,0.807538,22.7599,-2.61E-10,146.785,-15.8566,6.86786,-9.43657,-66.2113,17.2449,57.7323
686,0,29.8346,2.98E-10,-154.489,-11.359,3.19676,28.1099,-74.1679,11.7946,102.596,-22.5143,-1.1855,0.810788,22.7452,-2.61E-10,146.758,-15.8373,6.85747,-9.45148,-66.2187,17.2233,57.7222
687,0,29.8243,2.98E-10,-154.523,-11.3528,3.18131,28.1159,-74.2327,11.7845,102.665,-22.5172,-1.24036,0.815861,22.7283,-2.60E-10,146.738,-15.8184,6.84963,-9.46037,-66.2185,17.2029,57.7108
688,0,29.8162,2.98E-10,-154.567,-11.3488,3.16927,28.1274,-74.2844,11.7774,102.727,-22.514,-1.28491,0.822429,22.7092,-2.60E-10,146.729,-15.8,6.84462,-9.46409,-66.21,17.1841,57.6968
689,0,29.8103,2.99E-10,-154.622,-11.347,3.16109,28.1454,-74.3206,11.7735,102.78,-22.5055,-1.31905,0.830166,22.6883,-2.60E-10,146.733,-15.7821,6.84245,-9.46344,-66.1935,17.1669,57.6795
690,0,29.8063,2.99E-10,-154.686,-11.3472,3.15692,28.1703,-74.3407,11.7726,102.825,-22.4926,-1.34284,0.838619,22.6659,-2.61E-10,146.75,-15.765,6.84297,-9.45912,-66.1695,17.1515,57.6589
691,0,29.804,3.00E-10,-154.756,-11.3497,3.15644,28.2013,-74.3461,11.7749,102.861,-22.4763,-1.35682,0.847308,22.6426,-2.61E-10,146.779,-15.7491,6.8459,-9.45179,-66.1395,17.138,57.6357
692,0,29.8032,3.00E-10,-154.829,-11.3543,3.15903,28.237,-74.3398,11.78,102.891,-22.4574,-1.36175,0.855711,22.6195,-2.61E-10,146.817,-15.7347,6.85085,-9.44204,-66.1051,17.1268,57.6108
693,0,29.804,3.01E-10,-154.901,-11.3612,3.16375,28.2749,-74.3265,11.7879,102.916,-22.4366,-1.35821,0.863414,22.5979,-2.62E-10,146.861,-15.7223,6.85739,-9.43055,-66.0684,17.1181,57.5857
694,0,29.8064,3.01E-10,-154.969,-11.3705,3.1694,28.312,-74.3119,11.7983,102.939,-22.4143,-1.34735,0.870009,22.5795,-2.62E-10,146.908,-15.7125,6.86504,-9.41809,-66.0315,17.1121,57.5618
695,0,29.8102,3.02E-10,-155.029,-11.382,3.17471,28.3454,-74.3018,11.8108,102.964,-22.3905,-1.32986,0.875267,22.5658,-2.62E-10,146.956,-15.7055,6.87323,-9.40577,-65.9966,17.1089,57.5399
696,0,29.8156,3.02E-10,-155.079,-11.3956,3.17846,28.3724,-74.3017,11.825,102.991,-22.3652,-1.30739,0.879104,22.5583,-2.63E-10,147,-15.7013,6.88142,-9.39479,-65.9655,17.1083,57.5207
697,0,29.8224,3.03E-10,-155.116,-11.411,3.17957,28.3909,-74.3163,11.84,103.025,-22.338,-1.28135,0.881567,22.5579,-2.63E-10,147.039,-15.6999,6.889,-9.38644,-65.9399,17.1099,57.5044
698,0,29.8303,3.03E-10,-155.14,-11.4273,3.17724,28.3998,-74.3482,11.8551,103.066,-22.3091,-1.25338,0.882858,22.5651,-2.63E-10,147.072,-15.7003,6.89541,-9.38211,-65.9204,17.1128,57.4901
699,0,29.839,3.03E-10,-155.152,-11.4439,3.171,28.3986,-74.3988,11.8694,103.115,-22.2784,-1.22512,0.883272,22.5797,-2.63E-10,147.098,-15.7017,6.90019,-9.38273,-65.9073,17.1159,57.4771
700,0,29.848,3.03E-10,-155.152,-11.4598,3.1608,28.388,-74.467,11.8821,103.172,-22.2466,-1.19831,0.883139,22.6008,-2.64E-10,147.118,-15.7026,6.903,-9.38894,-65.8998,17.1179,57.4639
701,0,29.857,3.03E-10,-155.14,-11.4743,3.14682,28.3688,-74.5508,11.8924,103.236,-22.2146,-1.17432,0.882699,22.6268,-2.64E-10,147.132,-15.7017,6.90373,-9.40075,-65.8963,17.1174,57.4487
